date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.09230767631965,4.713795679429703,0
2024-02-04,09:40:28,-74.09123519375062,4.7157300458623554,2
2024-02-04,09:42:28,-74.09005548939014,4.717100401210219,9
2024-02-04,09:44:28,-74.08868096614873,4.71667374007507,3
2024-02-04,09:46:28,-74.08745139164388,4.7149824274577625,1
2024-02-04,09:48:28,-74.08760752253401,4.713237145785502,4
2024-02-04,09:50:28,-74.08790931189937,4.712276125896342,5
2024-02-04,09:52:28,-74.08969329197127,4.711294093508594,4
2024-02-04,09:54:28,-74.08989670371344,4.710853276656303,7
2024-02-04,09:56:28,-74.08911952011331,4.710307479526197,6
2024-02-04,09:58:28,-74.08969321050782,4.709001414756882,1
2024-02-04,10:00:28,-74.08930813833497,4.7071352185343285,2
2024-02-04,10:02:28,-74.08878290957851,4.707083878013513,0
2024-02-04,10:04:28,-74.08846615392842,4.705905383925077,1
2024-02-04,10:06:28,-74.08864613047362,4.70426487959177,2
2024-02-04,10:08:28,-74.08891656105779,4.702567566826265,1
2024-02-04,10:10:28,-74.0892763493699,4.701385189636041,6
2024-02-04,10:12:28,-74.09080244050124,4.699826032828218,9
2024-02-04,10:14:28,-74.09157091152996,4.698932343739836,0
2024-02-04,10:16:28,-74.0923700476323,4.699497698008073,3
2024-02-04,10:18:28,-74.09281619883765,4.70030329057181,1
2024-02-04,10:20:28,-74.09397354414921,4.700233238651773,3
2024-02-04,10:22:28,-74.09508361874603,4.699467071422667,8
2024-02-04,10:24:28,-74.09517593905967,4.697759089821814,10
2024-02-04,10:26:28,-74.09327222960056,4.696122862420793,2
2024-02-04,10:28:28,-74.0914749336825,4.69438883633958,3
2024-02-04,10:30:28,-74.09049273942703,4.695162839790185,5
2024-02-04,10:32:28,-74.08956545605977,4.697021034210767,7
2024-02-04,10:34:28,-74.08907736367333,4.698377751635319,8
2024-02-04,10:36:28,-74.08971162663362,4.700011482604286,0
2024-02-04,10:38:28,-74.09159162549534,4.702010644619886,2
2024-02-04,10:40:28,-74.09323973362696,4.703247087433954,0
2024-02-04,10:42:28,-74.0952160882426,4.701887535816889,2
2024-02-04,10:44:28,-74.09460006304639,4.70027643837667,5
2024-02-04,10:46:28,-74.09389027122317,4.699373739245571,3
2024-02-04,10:48:28,-74.09458604051092,4.697775499624665,1
2024-02-04,10:50:28,-74.09579573819569,4.697457466635852,4
2024-02-04,10:52:28,-74.09758282397358,4.699115003931261,5
2024-02-04,10:54:28,-74.09897001150767,4.700353450747556,0
2024-02-04,10:56:28,-74.10056978230313,4.698689553040917,6
2024-02-04,10:58:28,-74.10214779448432,4.697752691598791,5
2024-02-04,11:00:28,-74.10361262993365,4.6987334367977205,2
2024-02-04,11:02:28,-74.10396536905066,4.699405574573714,5
2024-02-04,11:04:28,-74.104413498129,4.699255880579371,10
2024-02-04,11:06:28,-74.10613662297744,4.6983863008563755,1
2024-02-04,11:08:28,-74.10680455092516,4.698543403656286,1
2024-02-04,11:10:28,-74.10733003212673,4.698724427381851,6
2024-02-04,11:12:28,-74.1090406908919,4.69778404789257,8
2024-02-04,11:14:28,-74.1108399894708,4.696657786436558,5
2024-02-04,11:16:28,-74.11245736588755,4.69776622018213,10
