date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.09068453534617,4.606837633118119,0
2024-02-04,09:40:28,-74.08970283875412,4.605932965420225,9
2024-02-04,09:42:28,-74.09063782160098,4.604057988303638,5
2024-02-04,09:44:28,-74.09211398122407,4.6037983291201785,3
2024-02-04,09:46:28,-74.09382884457685,4.603222210505532,10
2024-02-04,09:48:28,-74.09565746398313,4.603570589463468,7
2024-02-04,09:50:28,-74.09623742955843,4.601903096087184,9
2024-02-04,09:52:28,-74.09693906544541,4.600404514382528,6
2024-02-04,09:54:28,-74.09863466682606,4.600203138736169,10
2024-02-04,09:56:28,-74.09856216994922,4.598260037713538,0
2024-02-04,09:58:28,-74.09966822027103,4.59795962845809,1
2024-02-04,10:00:28,-74.10041106455414,4.596493057741916,0
2024-02-04,10:02:28,-74.09943337525272,4.595807212396787,4
2024-02-04,10:04:28,-74.09844190674718,4.593990279494648,10
2024-02-04,10:06:28,-74.09779535137947,4.593223367922707,2
2024-02-04,10:08:28,-74.09642821960821,4.593968268428293,10
2024-02-04,10:10:28,-74.09451021624143,4.593415322713559,2
2024-02-04,10:12:28,-74.09415365469198,4.594191810072475,4
2024-02-04,10:14:28,-74.09231787289957,4.595623608551442,8
2024-02-04,10:16:28,-74.09036289730626,4.594463557967454,3
2024-02-04,10:18:28,-74.0892480525977,4.59551375126273,4
2024-02-04,10:20:28,-74.08796327464408,4.597012414410794,7
2024-02-04,10:22:28,-74.08782483362693,4.597801769196244,2
2024-02-04,10:24:28,-74.08918730141829,4.59873109906515,0
2024-02-04,10:26:28,-74.08881685034224,4.599510231309504,2
2024-02-04,10:28:28,-74.09054822098152,4.600923041636595,10
2024-02-04,10:30:28,-74.0899210611219,4.602031023035872,9
2024-02-04,10:32:28,-74.08944265682432,4.603606762045432,1
2024-02-04,10:34:28,-74.08990722448948,4.603773319705853,9
2024-02-04,10:36:28,-74.09130159748493,4.604636418092278,0
2024-02-04,10:38:28,-74.09247372633453,4.605765401819011,0
2024-02-04,10:40:28,-74.09271158061618,4.606497556780156,1
2024-02-04,10:42:28,-74.09313462480333,4.606536587209945,5
2024-02-04,10:44:28,-74.09333037359998,4.608054384528165,8
2024-02-04,10:46:28,-74.0932928205501,4.608715600032191,7
2024-02-04,10:48:28,-74.09381044312236,4.6101969005319585,7
2024-02-04,10:50:28,-74.0954929417834,4.610677408311503,4
2024-02-04,10:52:28,-74.09645793796572,4.611010554219379,9
2024-02-04,10:54:28,-74.0968801817364,4.611571737870676,4
2024-02-04,10:56:28,-74.09772187790703,4.613410640186971,8
2024-02-04,10:58:28,-74.09730851791046,4.614298372327505,8
2024-02-04,11:00:28,-74.09906118411574,4.615547275472984,3
2024-02-04,11:02:28,-74.10000924672556,4.615317291815807,7
2024-02-04,11:04:28,-74.09985439401503,4.614034686075024,6
2024-02-04,11:06:28,-74.1009444220826,4.613220031923312,0
2024-02-04,11:08:28,-74.10163501044208,4.6128130383084915,3
2024-02-04,11:10:28,-74.10211046280932,4.6125061449955505,2
2024-02-04,11:12:28,-74.10302864268579,4.61150402708634,8
2024-02-04,11:14:28,-74.10465113662141,4.61204911580616,9
2024-02-04,11:16:28,-74.10581645482564,4.611226916098633,0
