date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.1120141967084,4.653212775577884,6
2024-02-04,09:40:28,-74.11296478965114,4.652423441785777,2
2024-02-04,09:42:28,-74.11225627243735,4.652341808132764,8
2024-02-04,09:44:28,-74.11097699402875,4.652337696832049,9
2024-02-04,09:46:28,-74.1101295578594,4.654075161871288,1
2024-02-04,09:48:28,-74.1083631969746,4.655066639160987,4
2024-02-04,09:50:28,-74.10701464989727,4.653142714848423,9
2024-02-04,09:52:28,-74.10631044725203,4.652621335280315,1
2024-02-04,09:54:28,-74.10498107746616,4.650981262917734,6
2024-02-04,09:56:28,-74.10492594840333,4.6495504098214235,8
2024-02-04,09:58:28,-74.1041518910358,4.648504325399503,1
2024-02-04,10:00:28,-74.10245728033792,4.647772295435201,9
2024-02-04,10:02:28,-74.1016939473468,4.647762126319294,9
2024-02-04,10:04:28,-74.10135496347316,4.648770349633559,5
2024-02-04,10:06:28,-74.10029347246753,4.649622848833708,6
2024-02-04,10:08:28,-74.1004971800053,4.650766453150151,9
2024-02-04,10:10:28,-74.09986286310762,4.651300368707169,10
2024-02-04,10:12:28,-74.09854856458026,4.650578209432012,0
2024-02-04,10:14:28,-74.09755238337704,4.650832574339304,9
2024-02-04,10:16:28,-74.09671666787092,4.649040613172529,1
2024-02-04,10:18:28,-74.09606516734634,4.647529697398305,4
2024-02-04,10:20:28,-74.09457141163712,4.646325648642813,8
2024-02-04,10:22:28,-74.09402856097492,4.645557374532129,9
2024-02-04,10:24:28,-74.0938764991574,4.644727735301666,0
2024-02-04,10:26:28,-74.09400748839144,4.644604955693778,0
2024-02-04,10:28:28,-74.09442314482087,4.644226749993153,9
2024-02-04,10:30:28,-74.09449865259721,4.64242822393406,8
2024-02-04,10:32:28,-74.09305431096679,4.640625029947126,0
2024-02-04,10:34:28,-74.09192371111395,4.6390185150630705,5
2024-02-04,10:36:28,-74.09195071951129,4.637915276595273,8
2024-02-04,10:38:28,-74.09204978181617,4.636017412468333,8
2024-02-04,10:40:28,-74.0936346992706,4.63508740153179,9
2024-02-04,10:42:28,-74.09387176377776,4.633703781557946,3
2024-02-04,10:44:28,-74.09498905418579,4.632574298038066,8
2024-02-04,10:46:28,-74.09353268169154,4.630764433849372,5
2024-02-04,10:48:28,-74.09344768916642,4.629329691288598,8
2024-02-04,10:50:28,-74.09253487386734,4.627591132687988,0
2024-02-04,10:52:28,-74.09128411865902,4.626529895579757,10
2024-02-04,10:54:28,-74.09008389876368,4.62747351545396,5
2024-02-04,10:56:28,-74.09061659135386,4.6294433186871915,2
2024-02-04,10:58:28,-74.08986608163674,4.630992478648741,10
2024-02-04,11:00:28,-74.08984496294423,4.632600232345933,6
2024-02-04,11:02:28,-74.08845838405347,4.633556856624948,3
2024-02-04,11:04:28,-74.08837904600414,4.63418851147312,5
2024-02-04,11:06:28,-74.08989986441661,4.63520406594433,4
2024-02-04,11:08:28,-74.0914239800351,4.635762400552475,7
2024-02-04,11:10:28,-74.09228822070547,4.63696567018296,10
2024-02-04,11:12:28,-74.09357855582174,4.637776685513664,6
2024-02-04,11:14:28,-74.0935568426243,4.639259174717301,7
2024-02-04,11:16:28,-74.0951470941775,4.639606375106519,5
