date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.10472634617302,4.709364306562627,1
2024-02-04,09:40:28,-74.10409602940084,4.707465424795591,7
2024-02-04,09:42:28,-74.10295251469931,4.706010891984886,6
2024-02-04,09:44:28,-74.10133123227907,4.7043129295690616,8
2024-02-04,09:46:28,-74.10187374945141,4.702329417483735,9
2024-02-04,09:48:28,-74.1004984615845,4.701360596099463,8
2024-02-04,09:50:28,-74.09913711040046,4.703031068567021,2
2024-02-04,09:52:28,-74.09716276932453,4.70164884030754,9
2024-02-04,09:54:28,-74.09673405324115,4.7010699512825065,1
2024-02-04,09:56:28,-74.09842394138269,4.699174337100631,7
2024-02-04,09:58:28,-74.09903417306093,4.698932593954048,7
2024-02-04,10:00:28,-74.10055196587606,4.699922813121944,3
2024-02-04,10:02:28,-74.10196851933917,4.700084649223745,5
2024-02-04,10:04:28,-74.10376128666105,4.699260030723093,10
2024-02-04,10:06:28,-74.10506241244573,4.697297682781581,4
2024-02-04,10:08:28,-74.10614640716048,4.6954260956611,5
2024-02-04,10:10:28,-74.10535658457545,4.694561827091092,10
2024-02-04,10:12:28,-74.1048796821343,4.694043763135312,7
2024-02-04,10:14:28,-74.10597340692703,4.692826247388758,2
2024-02-04,10:16:28,-74.10621121536838,4.692548135404742,8
2024-02-04,10:18:28,-74.10766071400217,4.692865406676381,10
2024-02-04,10:20:28,-74.10905900508452,4.6947959731137185,3
2024-02-04,10:22:28,-74.10891023569985,4.69645812390076,1
2024-02-04,10:24:28,-74.10913734898024,4.697236112074415,8
2024-02-04,10:26:28,-74.11028003785376,4.6976418410013885,8
2024-02-04,10:28:28,-74.11140167726762,4.695933220235634,1
2024-02-04,10:30:28,-74.11155001897959,4.695740165716707,3
2024-02-04,10:32:28,-74.11032916595389,4.693767555972612,5
2024-02-04,10:34:28,-74.10834632894581,4.694942963767828,5
2024-02-04,10:36:28,-74.10761583936217,4.694821416295016,6
2024-02-04,10:38:28,-74.10690438345189,4.696091788700058,4
2024-02-04,10:40:28,-74.10611270001863,4.695840624803826,3
2024-02-04,10:42:28,-74.10527079334194,4.69386592888719,2
2024-02-04,10:44:28,-74.10351804734675,4.692286321944354,1
2024-02-04,10:46:28,-74.10380469245675,4.691825110321174,10
2024-02-04,10:48:28,-74.1026236241256,4.690694831397441,0
2024-02-04,10:50:28,-74.10350983788182,4.688993847386073,0
2024-02-04,10:52:28,-74.10549843691444,4.689720261419092,9
2024-02-04,10:54:28,-74.10661816882264,4.687908841822974,10
2024-02-04,10:56:28,-74.10759093696502,4.687856044284525,8
2024-02-04,10:58:28,-74.1079160671368,4.689301781915459,4
2024-02-04,11:00:28,-74.10875506173755,4.689647620400381,6
2024-02-04,11:02:28,-74.11010045849987,4.688812032968937,6
2024-02-04,11:04:28,-74.11172745841789,4.689660881375723,0
2024-02-04,11:06:28,-74.11256282378905,4.690699113015037,2
2024-02-04,11:08:28,-74.11241143395519,4.691810226454551,8
2024-02-04,11:10:28,-74.11041215164654,4.691970112734706,6
2024-02-04,11:12:28,-74.10948126853044,4.691007161822914,2
2024-02-04,11:14:28,-74.11020167515026,4.689295622448013,7
2024-02-04,11:16:28,-74.1103631104227,4.689089513859512,2
