date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.10643878151585,4.628031387199254,1
2024-02-04,09:40:28,-74.10513735343915,4.629990796207924,1
2024-02-04,09:42:28,-74.10531780251604,4.631461667169711,5
2024-02-04,09:44:28,-74.10654817088745,4.632121916768316,2
2024-02-04,09:46:28,-74.10717288836491,4.633710819263,0
2024-02-04,09:48:28,-74.10826804212908,4.635254805137487,4
2024-02-04,09:50:28,-74.10919063885801,4.635573172684823,3
2024-02-04,09:52:28,-74.11029988813213,4.635026818216661,9
2024-02-04,09:54:28,-74.10986095930113,4.633542520783738,10
2024-02-04,09:56:28,-74.10821652819553,4.6323015739571245,6
2024-02-04,09:58:28,-74.10746585938068,4.6324644501584675,5
2024-02-04,10:00:28,-74.10738325111667,4.633808748099972,6
2024-02-04,10:02:28,-74.10593662839204,4.633906957555136,5
2024-02-04,10:04:28,-74.1052067888024,4.63296780533184,10
2024-02-04,10:06:28,-74.10598690499332,4.6314253002339765,10
2024-02-04,10:08:28,-74.1068012552942,4.629888420980622,1
2024-02-04,10:10:28,-74.1063104290972,4.628929880886759,8
2024-02-04,10:12:28,-74.1075774929155,4.627117901718744,4
2024-02-04,10:14:28,-74.10819065172917,4.626273588023611,9
2024-02-04,10:16:28,-74.10912527554584,4.626128243644095,0
2024-02-04,10:18:28,-74.10919944535185,4.625812389653554,6
2024-02-04,10:20:28,-74.10983452337742,4.624381269011196,3
2024-02-04,10:22:28,-74.11050514008204,4.623802650878039,8
2024-02-04,10:24:28,-74.11176607478734,4.6251009122795885,6
2024-02-04,10:26:28,-74.11073929146681,4.626714164253286,4
2024-02-04,10:28:28,-74.11174739610831,4.627806029621006,7
2024-02-04,10:30:28,-74.11290495030381,4.628490499036788,2
2024-02-04,10:32:28,-74.11435162875365,4.627333503962667,8
2024-02-04,10:34:28,-74.11600528352598,4.62695768133856,5
2024-02-04,10:36:28,-74.11687007822704,4.625175690556339,7
2024-02-04,10:38:28,-74.11690035270362,4.6239678822758465,4
2024-02-04,10:40:28,-74.1160986631201,4.6233261140872015,0
2024-02-04,10:42:28,-74.11530018600787,4.62368726056347,7
2024-02-04,10:44:28,-74.11354510714082,4.624076905327291,7
2024-02-04,10:46:28,-74.11251390598743,4.6243794924091715,1
2024-02-04,10:48:28,-74.1124683554885,4.624702308796776,4
2024-02-04,10:50:28,-74.11292318077356,4.626223108027008,10
2024-02-04,10:52:28,-74.11151061934909,4.627687898314989,1
2024-02-04,10:54:28,-74.1097238166674,4.6269878330271785,6
2024-02-04,10:56:28,-74.10990656310067,4.6255420322681156,6
2024-02-04,10:58:28,-74.10841189363126,4.625036344651697,8
2024-02-04,11:00:28,-74.1069789453166,4.626991378757172,4
2024-02-04,11:02:28,-74.10757090003712,4.6276208420410505,2
2024-02-04,11:04:28,-74.10670592937957,4.6287398188027895,7
2024-02-04,11:06:28,-74.10476644706976,4.628045111124793,5
2024-02-04,11:08:28,-74.10454016317036,4.628232226244921,8
2024-02-04,11:10:28,-74.10340141095216,4.628370592662012,8
2024-02-04,11:12:28,-74.10170487480039,4.627202825759205,7
2024-02-04,11:14:28,-74.10194471280946,4.626531085023377,1
2024-02-04,11:16:28,-74.10043478023825,4.625712682267572,3
