date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.10390747006763,4.74973966033666,4
2024-02-04,09:40:28,-74.1034410027564,4.749287568930827,6
2024-02-04,09:42:28,-74.10373534581834,4.748160291305026,9
2024-02-04,09:44:28,-74.10559115296556,4.747224498121999,10
2024-02-04,09:46:28,-74.10580152026283,4.7470939389379145,8
2024-02-04,09:48:28,-74.10705342218745,4.746570089174275,7
2024-02-04,09:50:28,-74.10899808223607,4.744697171858664,0
2024-02-04,09:52:28,-74.11016919867923,4.74437115076422,4
2024-02-04,09:54:28,-74.1110457793065,4.742643609570503,1
2024-02-04,09:56:28,-74.10968602722077,4.741810808100743,9
2024-02-04,09:58:28,-74.11038817839123,4.74059611951269,0
2024-02-04,10:00:28,-74.11215354854963,4.741147162470173,6
2024-02-04,10:02:28,-74.11392978468852,4.739210120227894,2
2024-02-04,10:04:28,-74.11572742613882,4.74011227059274,2
2024-02-04,10:06:28,-74.11672580582218,4.741239813997944,5
2024-02-04,10:08:28,-74.11562126683984,4.743230037654025,10
2024-02-04,10:10:28,-74.114168696855,4.743075453594006,9
2024-02-04,10:12:28,-74.11413659757999,4.742132985090889,2
2024-02-04,10:14:28,-74.112173980759,4.740763176849094,4
2024-02-04,10:16:28,-74.1102331747052,4.741688383443262,3
2024-02-04,10:18:28,-74.10838175546073,4.740199578575902,1
2024-02-04,10:20:28,-74.10782951723363,4.7393999447447674,10
2024-02-04,10:22:28,-74.10751115526624,4.739328442104799,5
2024-02-04,10:24:28,-74.10621737435767,4.738341767754055,6
2024-02-04,10:26:28,-74.10449178197703,4.737402341194307,10
2024-02-04,10:28:28,-74.10477364562205,4.735773249546833,2
2024-02-04,10:30:28,-74.10391510140421,4.73435361483261,9
2024-02-04,10:32:28,-74.10214899080692,4.734850539178243,9
2024-02-04,10:34:28,-74.10177638792601,4.7348346262698024,5
2024-02-04,10:36:28,-74.10063242381295,4.733505369087181,0
2024-02-04,10:38:28,-74.10156886204079,4.731802145774524,7
2024-02-04,10:40:28,-74.1023699012519,4.731851239334706,7
2024-02-04,10:42:28,-74.10370129778568,4.733795745928285,5
2024-02-04,10:44:28,-74.10556430626858,4.734663961583005,6
2024-02-04,10:46:28,-74.1063028181479,4.73387942170576,6
2024-02-04,10:48:28,-74.10746184184578,4.73318963126867,1
2024-02-04,10:50:28,-74.10761959717141,4.732764411173236,3
2024-02-04,10:52:28,-74.10896448067427,4.731229987984295,6
2024-02-04,10:54:28,-74.11019580427352,4.729519612670416,2
2024-02-04,10:56:28,-74.10960917478522,4.72832233862329,6
2024-02-04,10:58:28,-74.10887497006212,4.727350440706207,6
2024-02-04,11:00:28,-74.10766857643274,4.727842180358345,6
2024-02-04,11:02:28,-74.1066395371198,4.7293809673759055,0
2024-02-04,11:04:28,-74.1071064950637,4.731343195010703,5
2024-02-04,11:06:28,-74.10515659152264,4.732793371385959,8
2024-02-04,11:08:28,-74.10410330506582,4.731515161050308,7
2024-02-04,11:10:28,-74.10211173813204,4.7297348548765346,10
2024-02-04,11:12:28,-74.10083166374815,4.72904230891435,7
2024-02-04,11:14:28,-74.10001375895988,4.730376498222313,0
2024-02-04,11:16:28,-74.09963651452136,4.731405984897829,3
