date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.11514591675648,4.704569930551462,0
2024-02-04,09:40:28,-74.1166446092991,4.7051890130964935,5
2024-02-04,09:42:28,-74.11590637014866,4.7045246056842105,1
2024-02-04,09:44:28,-74.11509051658508,4.705103559213176,9
2024-02-04,09:46:28,-74.11581265866025,4.706788826512096,2
2024-02-04,09:48:28,-74.11626004024254,4.706670930298597,5
2024-02-04,09:50:28,-74.11722088591007,4.708488211967098,0
2024-02-04,09:52:28,-74.1169553898379,4.709253982403241,4
2024-02-04,09:54:28,-74.11521528531765,4.709587240891921,8
2024-02-04,09:56:28,-74.11445319750344,4.710290539617608,5
2024-02-04,09:58:28,-74.11337435787948,4.711338849017805,9
2024-02-04,10:00:28,-74.11222367418755,4.711249434528058,1
2024-02-04,10:02:28,-74.11201550692088,4.712114162102805,1
2024-02-04,10:04:28,-74.11255497892026,4.713063308276992,2
2024-02-04,10:06:28,-74.11366387407897,4.713202842978805,10
2024-02-04,10:08:28,-74.11559969433382,4.71488578464671,4
2024-02-04,10:10:28,-74.11498218809379,4.71670433369079,6
2024-02-04,10:12:28,-74.11497187063138,4.717643227007325,3
2024-02-04,10:14:28,-74.11384902192968,4.719426856527811,10
2024-02-04,10:16:28,-74.11281522544789,4.719649156381495,2
2024-02-04,10:18:28,-74.11246182897513,4.720078983135964,10
2024-02-04,10:20:28,-74.11138802446945,4.720602814810207,2
2024-02-04,10:22:28,-74.11138820013703,4.721501166439274,6
2024-02-04,10:24:28,-74.11263480677303,4.7224755241956,5
2024-02-04,10:26:28,-74.1131481972808,4.724045051800627,0
2024-02-04,10:28:28,-74.1139201353174,4.724423815595503,1
2024-02-04,10:30:28,-74.11349422861548,4.725916019415531,2
2024-02-04,10:32:28,-74.11330031001324,4.727041585359789,10
2024-02-04,10:34:28,-74.11397695242142,4.727896884650771,10
2024-02-04,10:36:28,-74.11465966601479,4.728651186941895,0
2024-02-04,10:38:28,-74.1148690685008,4.729356170617903,10
2024-02-04,10:40:28,-74.11669847368626,4.729569113835264,7
2024-02-04,10:42:28,-74.11714147191351,4.7284589751563475,5
2024-02-04,10:44:28,-74.11697324204431,4.727694024362809,2
2024-02-04,10:46:28,-74.11638714397512,4.727684363940682,2
2024-02-04,10:48:28,-74.11615452205142,4.7291289452578456,10
2024-02-04,10:50:28,-74.11492479712835,4.730770339709709,3
2024-02-04,10:52:28,-74.11426285026208,4.730453708371087,5
2024-02-04,10:54:28,-74.11389726126454,4.729233206239624,7
2024-02-04,10:56:28,-74.11312417096326,4.728502021907672,0
2024-02-04,10:58:28,-74.1122496567278,4.728650999908766,0
2024-02-04,11:00:28,-74.11078591390445,4.729645959461759,10
2024-02-04,11:02:28,-74.10981667334663,4.730824708043263,9
2024-02-04,11:04:28,-74.10807007169059,4.731991755500539,10
2024-02-04,11:06:28,-74.10734030683285,4.731233155021085,2
2024-02-04,11:08:28,-74.10558090021752,4.729760521239301,3
2024-02-04,11:10:28,-74.10493076398681,4.728891184521001,5
2024-02-04,11:12:28,-74.10353808701106,4.729662490074414,1
2024-02-04,11:14:28,-74.10307449371133,4.729934253275836,0
2024-02-04,11:16:28,-74.10114647431905,4.7300957554946805,2
