date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.11747973037787,4.7295915082866475,0
2024-02-04,09:40:28,-74.11717686400435,4.729703747946539,3
2024-02-04,09:42:28,-74.1160164883766,4.73006899779097,2
2024-02-04,09:44:28,-74.11478214346157,4.729779403115199,6
2024-02-04,09:46:28,-74.11456089914289,4.730146322650259,8
2024-02-04,09:48:28,-74.1126404547734,4.729493154108176,9
2024-02-04,09:50:28,-74.11124788300027,4.728811242713572,3
2024-02-04,09:52:28,-74.10964795700679,4.7270240318546195,3
2024-02-04,09:54:28,-74.10823630456052,4.725374768953687,0
2024-02-04,09:56:28,-74.10714114584823,4.724096672307957,8
2024-02-04,09:58:28,-74.10559716401542,4.723131374262082,8
2024-02-04,10:00:28,-74.10482743518988,4.7222316706211345,9
2024-02-04,10:02:28,-74.10379611930632,4.723020018112567,10
2024-02-04,10:04:28,-74.10208430190342,4.721578017869336,7
2024-02-04,10:06:28,-74.10175543134717,4.721039175160124,5
2024-02-04,10:08:28,-74.10146486051273,4.720064881299948,8
2024-02-04,10:10:28,-74.10048526419541,4.71837391806017,10
2024-02-04,10:12:28,-74.10058241744805,4.716898536595253,5
2024-02-04,10:14:28,-74.102213920045,4.716948845218723,2
2024-02-04,10:16:28,-74.10354813654864,4.717878725980927,9
2024-02-04,10:18:28,-74.10363260841552,4.717952508204755,5
2024-02-04,10:20:28,-74.1038462042863,4.7196938979892655,4
2024-02-04,10:22:28,-74.10419082566057,4.721330565249781,4
2024-02-04,10:24:28,-74.10372603063449,4.722469053641696,5
2024-02-04,10:26:28,-74.10226594101114,4.723962784018393,9
2024-02-04,10:28:28,-74.10057064921615,4.724666672698616,2
2024-02-04,10:30:28,-74.09967642647355,4.725498677585612,5
2024-02-04,10:32:28,-74.09834263724447,4.7267648552817025,7
2024-02-04,10:34:28,-74.09659870260666,4.725880477325159,8
2024-02-04,10:36:28,-74.09632688501621,4.72440962387086,7
2024-02-04,10:38:28,-74.09532549414182,4.724048105213692,1
2024-02-04,10:40:28,-74.09407121124386,4.722855447289594,4
2024-02-04,10:42:28,-74.09425666776035,4.722484972248222,1
2024-02-04,10:44:28,-74.09563154543524,4.721455342575095,10
2024-02-04,10:46:28,-74.09719954739917,4.721409403469868,1
2024-02-04,10:48:28,-74.09768982473383,4.722405058896057,6
2024-02-04,10:50:28,-74.09922729701469,4.723346158524634,6
2024-02-04,10:52:28,-74.10052648802497,4.72307955539505,4
2024-02-04,10:54:28,-74.10187769304294,4.723971452330387,1
2024-02-04,10:56:28,-74.10376317621379,4.722215217024297,9
2024-02-04,10:58:28,-74.1052457268412,4.72265566118887,4
2024-02-04,11:00:28,-74.10589959745559,4.723501561101188,10
2024-02-04,11:02:28,-74.10696449381155,4.722756342488636,4
2024-02-04,11:04:28,-74.10708095290563,4.722338068997397,4
2024-02-04,11:06:28,-74.10831944271696,4.721148854424716,10
2024-02-04,11:08:28,-74.10719747573634,4.719709323831427,1
2024-02-04,11:10:28,-74.10819843671902,4.718113844601354,8
2024-02-04,11:12:28,-74.10949970402257,4.716801324801284,7
2024-02-04,11:14:28,-74.11094747438815,4.715702782988609,3
2024-02-04,11:16:28,-74.10954355662761,4.713768532961262,3
