date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.09393786124994,4.663860148553147,1
2024-02-04,09:40:28,-74.09592718935446,4.663893035595988,7
2024-02-04,09:42:28,-74.09396780607969,4.665444120571865,3
2024-02-04,09:44:28,-74.09485757928593,4.667187251419346,3
2024-02-04,09:46:28,-74.09491485621007,4.667888729147165,6
2024-02-04,09:48:28,-74.0933103561234,4.668890932819398,1
2024-02-04,09:50:28,-74.09397527437581,4.670364678107939,10
2024-02-04,09:52:28,-74.09295404376623,4.67229277691771,9
2024-02-04,09:54:28,-74.09121231995299,4.673856223987446,8
2024-02-04,09:56:28,-74.09039663717716,4.673469696514433,7
2024-02-04,09:58:28,-74.08851861201194,4.67502502677075,9
2024-02-04,10:00:28,-74.08771181639112,4.675278078677336,7
2024-02-04,10:02:28,-74.0877412501667,4.676610595826724,7
2024-02-04,10:04:28,-74.08860037772796,4.677864544790289,1
2024-02-04,10:06:28,-74.08935169043438,4.678291588974087,1
2024-02-04,10:08:28,-74.09116424748323,4.678615884494033,10
2024-02-04,10:10:28,-74.09149093539301,4.6787016351752335,7
2024-02-04,10:12:28,-74.09276793606867,4.67739762516874,6
2024-02-04,10:14:28,-74.09386953370829,4.675556688039263,6
2024-02-04,10:16:28,-74.09498803623109,4.675001810975917,10
2024-02-04,10:18:28,-74.09522539129166,4.673055609688977,6
2024-02-04,10:20:28,-74.09332492312782,4.672633357273077,4
2024-02-04,10:22:28,-74.09199259036842,4.672090639519699,3
2024-02-04,10:24:28,-74.09072950109667,4.673369317475943,1
2024-02-04,10:26:28,-74.08955236722146,4.672599034633726,1
2024-02-04,10:28:28,-74.08829444341514,4.671817213455959,0
2024-02-04,10:30:28,-74.08729664882934,4.6727435476335115,9
2024-02-04,10:32:28,-74.08773700620677,4.6738898060500915,9
2024-02-04,10:34:28,-74.08973537373038,4.674634969956829,8
2024-02-04,10:36:28,-74.0903510068585,4.673796827243777,7
2024-02-04,10:38:28,-74.09008624461765,4.672845083729368,5
2024-02-04,10:40:28,-74.09015631341933,4.6727867254003375,2
2024-02-04,10:42:28,-74.09197975253954,4.674205387679007,10
2024-02-04,10:44:28,-74.09252042330259,4.675348147509653,8
2024-02-04,10:46:28,-74.09279381614608,4.67697750336365,2
2024-02-04,10:48:28,-74.09242674374474,4.67751881046066,10
2024-02-04,10:50:28,-74.09083458979775,4.67644576424776,1
2024-02-04,10:52:28,-74.08952886724012,4.677653067030233,1
2024-02-04,10:54:28,-74.08798961538433,4.677942716815614,9
2024-02-04,10:56:28,-74.08743038666563,4.676191112223587,5
2024-02-04,10:58:28,-74.08885933488776,4.674970285927961,8
2024-02-04,11:00:28,-74.09029014328708,4.675371645311589,10
2024-02-04,11:02:28,-74.0908850647403,4.674210325741733,0
2024-02-04,11:04:28,-74.09080201263399,4.673951523845088,0
2024-02-04,11:06:28,-74.09004581501819,4.673014748375857,1
2024-02-04,11:08:28,-74.08888033417729,4.673878589260136,6
2024-02-04,11:10:28,-74.08800624859519,4.673594426499484,6
2024-02-04,11:12:28,-74.08787937257267,4.672754760510031,0
2024-02-04,11:14:28,-74.08928196532808,4.672291076398957,6
2024-02-04,11:16:28,-74.09089472078546,4.672517149699797,2
