date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.09139578289772,4.712350185235796,3
2024-02-04,09:40:28,-74.08981811972312,4.710569432391616,7
2024-02-04,09:42:28,-74.08912186363656,4.709693277380776,2
2024-02-04,09:44:28,-74.08813375325579,4.7093053739088715,3
2024-02-04,09:46:28,-74.08803221808917,4.708342103995737,6
2024-02-04,09:48:28,-74.0892309517467,4.707183246510213,4
2024-02-04,09:50:28,-74.0890024482113,4.706409091058775,9
2024-02-04,09:52:28,-74.08832637177039,4.704943001446449,4
2024-02-04,09:54:28,-74.08968358661018,4.703790083470232,0
2024-02-04,09:56:28,-74.09158601677265,4.701948879383482,10
2024-02-04,09:58:28,-74.09227905931844,4.702385658515509,4
2024-02-04,10:00:28,-74.09146753815504,4.70413978344552,5
2024-02-04,10:02:28,-74.09019399795046,4.705755568570548,1
2024-02-04,10:04:28,-74.08981475855478,4.705647697744975,1
2024-02-04,10:06:28,-74.08953478745423,4.70427153579256,4
2024-02-04,10:08:28,-74.0892532943292,4.70288469583823,6
2024-02-04,10:10:28,-74.08754688973379,4.702265193799863,2
2024-02-04,10:12:28,-74.0875764706205,4.701360011685295,7
2024-02-04,10:14:28,-74.08834335589759,4.701173819385594,4
2024-02-04,10:16:28,-74.09015134866593,4.702417650024058,4
2024-02-04,10:18:28,-74.08986993589605,4.70356378826741,3
2024-02-04,10:20:28,-74.09175127549148,4.704681929492069,1
2024-02-04,10:22:28,-74.0931383922984,4.703963959788157,0
2024-02-04,10:24:28,-74.09441719678925,4.7019855468841305,10
2024-02-04,10:26:28,-74.09294590794633,4.700866714069027,5
2024-02-04,10:28:28,-74.09177240882306,4.701586837560311,1
2024-02-04,10:30:28,-74.09040180368912,4.703248471732125,9
2024-02-04,10:32:28,-74.08908474703462,4.7046911201310175,9
2024-02-04,10:34:28,-74.09004157783636,4.705778881839127,7
2024-02-04,10:36:28,-74.09025326180318,4.706579343332596,2
2024-02-04,10:38:28,-74.08830183891331,4.70773037978929,3
2024-02-04,10:40:28,-74.08847622448869,4.70851296287235,4
2024-02-04,10:42:28,-74.08748567313899,4.708871345626735,10
2024-02-04,10:44:28,-74.08760534960568,4.709731282003779,7
2024-02-04,10:46:28,-74.08816405681831,4.7099593993759346,3
2024-02-04,10:48:28,-74.08875578689447,4.71179738852889,10
2024-02-04,10:50:28,-74.0891351173062,4.712982083456485,7
2024-02-04,10:52:28,-74.09081193761402,4.714083891901444,9
2024-02-04,10:54:28,-74.09136909379548,4.715902534924464,8
2024-02-04,10:56:28,-74.09289931552121,4.717744217984848,4
2024-02-04,10:58:28,-74.09279423675902,4.71875869239831,9
2024-02-04,11:00:28,-74.09198371939944,4.720117419389182,8
2024-02-04,11:02:28,-74.09295148758414,4.721859349548997,6
2024-02-04,11:04:28,-74.09286055632563,4.722550371296269,9
2024-02-04,11:06:28,-74.09308690544364,4.724132328114359,10
2024-02-04,11:08:28,-74.09475782576435,4.725796854558627,2
2024-02-04,11:10:28,-74.09617088348607,4.724891864168043,1
2024-02-04,11:12:28,-74.09635681364769,4.723403383550594,8
2024-02-04,11:14:28,-74.0954920591631,4.7226848282146765,7
2024-02-04,11:16:28,-74.09418184004028,4.722677623152168,8
