date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.09580923817819,4.746487300966605,3
2024-02-04,09:40:28,-74.0954908902723,4.744801667326876,1
2024-02-04,09:42:28,-74.09703833451518,4.7459458334310884,7
2024-02-04,09:44:28,-74.09755829090035,4.747017651355601,7
2024-02-04,09:46:28,-74.0978025988134,4.748698288052573,7
2024-02-04,09:48:28,-74.09878992107606,4.7497872334514115,8
2024-02-04,09:50:28,-74.09948946008973,4.749280967798169,4
2024-02-04,09:52:28,-74.09954663434472,4.74926367782498,10
2024-02-04,09:54:28,-74.10124415752644,4.74974176253659,10
2024-02-04,09:56:28,-74.10184253991318,4.747913745964264,5
2024-02-04,09:58:28,-74.10236146746732,4.747069446668079,0
2024-02-04,10:00:28,-74.10048358357173,4.745203882506987,7
2024-02-04,10:02:28,-74.09862491540137,4.744770168975455,8
2024-02-04,10:04:28,-74.09676906602118,4.743128524389526,10
2024-02-04,10:06:28,-74.09597131443793,4.743224534575897,0
2024-02-04,10:08:28,-74.09416576418782,4.7426199699112175,9
2024-02-04,10:10:28,-74.09304117411598,4.741576656329064,10
2024-02-04,10:12:28,-74.09106735184908,4.743180257074053,6
2024-02-04,10:14:28,-74.09131509836294,4.744257483508953,0
2024-02-04,10:16:28,-74.09246360406718,4.745101014917776,5
2024-02-04,10:18:28,-74.09340373995244,4.744474105345353,0
2024-02-04,10:20:28,-74.09535741276993,4.745187408533749,10
2024-02-04,10:22:28,-74.09601001774912,4.746926788631977,5
2024-02-04,10:24:28,-74.09539756762709,4.747170997445788,9
2024-02-04,10:26:28,-74.09380883399223,4.7485496563558955,0
2024-02-04,10:28:28,-74.09213659758232,4.748515108874873,5
2024-02-04,10:30:28,-74.09060329250678,4.749954336949731,4
2024-02-04,10:32:28,-74.08925167473413,4.749266645703402,6
2024-02-04,10:34:28,-74.0876003939626,4.750341219886486,8
2024-02-04,10:36:28,-74.08728417327394,4.750147020615235,6
2024-02-04,10:38:28,-74.08739492120904,4.748673376545447,1
2024-02-04,10:40:28,-74.08734034995653,4.747934698110787,10
2024-02-04,10:42:28,-74.08901708923837,4.747476906593261,1
2024-02-04,10:44:28,-74.08985641641263,4.747959037180632,3
2024-02-04,10:46:28,-74.09148421488547,4.746760904576818,7
2024-02-04,10:48:28,-74.09168864242497,4.744878979439307,1
2024-02-04,10:50:28,-74.08995687965071,4.743181107440316,8
2024-02-04,10:52:28,-74.08889213861775,4.743047089086685,4
2024-02-04,10:54:28,-74.08825374076122,4.741176276413044,8
2024-02-04,10:56:28,-74.08776524222226,4.739841768983543,7
2024-02-04,10:58:28,-74.08895387257436,4.73830363942369,5
2024-02-04,11:00:28,-74.08773407572093,4.736532352965361,2
2024-02-04,11:02:28,-74.0880778859888,4.735589348588326,5
2024-02-04,11:04:28,-74.08942141045698,4.734555433821989,9
2024-02-04,11:06:28,-74.0905692834162,4.732791134316288,6
2024-02-04,11:08:28,-74.08999425524452,4.730896029462443,5
2024-02-04,11:10:28,-74.09112600366252,4.729678514340192,5
2024-02-04,11:12:28,-74.09249476388014,4.7297363686109755,5
2024-02-04,11:14:28,-74.0931605189808,4.730612445277071,2
2024-02-04,11:16:28,-74.09446792400938,4.731828143733881,0
