date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.08739878752613,4.614375415374007,0
2024-02-04,09:40:28,-74.08821414364077,4.613853426543346,3
2024-02-04,09:42:28,-74.08846387997282,4.612433279990567,7
2024-02-04,09:44:28,-74.09020236515939,4.61051900922083,7
2024-02-04,09:46:28,-74.09135315053663,4.6092718414588845,0
2024-02-04,09:48:28,-74.08954549466225,4.60735967520748,5
2024-02-04,09:50:28,-74.08915875802879,4.606863435808942,10
2024-02-04,09:52:28,-74.0904116784901,4.605049040311896,0
2024-02-04,09:54:28,-74.0908586842239,4.603869524418021,3
2024-02-04,09:56:28,-74.09140204215619,4.6028562568827835,10
2024-02-04,09:58:28,-74.0932941021343,4.602607285116868,4
2024-02-04,10:00:28,-74.0940297749743,4.603203377900479,1
2024-02-04,10:02:28,-74.0953512620987,4.6044938937642215,6
2024-02-04,10:04:28,-74.09447932737065,4.606291122764749,7
2024-02-04,10:06:28,-74.09608889350083,4.608111891183384,7
2024-02-04,10:08:28,-74.09775744172254,4.606682473997871,8
2024-02-04,10:10:28,-74.09897435068457,4.605804921081288,3
2024-02-04,10:12:28,-74.09974632722317,4.604933783804906,0
2024-02-04,10:14:28,-74.10032897369975,4.604807525405609,2
2024-02-04,10:16:28,-74.10058563547544,4.6032261481701475,10
2024-02-04,10:18:28,-74.10185585004275,4.60202404011509,2
2024-02-04,10:20:28,-74.10348965020692,4.602506764920691,6
2024-02-04,10:22:28,-74.10354700793235,4.603762565584248,2
2024-02-04,10:24:28,-74.10509804783959,4.60489105286795,9
2024-02-04,10:26:28,-74.10687027501548,4.603180694474408,6
2024-02-04,10:28:28,-74.1068850934489,4.6027279454660075,0
2024-02-04,10:30:28,-74.10614572294591,4.602203215294232,3
2024-02-04,10:32:28,-74.10576636860971,4.601600429205542,10
2024-02-04,10:34:28,-74.10524735338042,4.600893324734984,10
2024-02-04,10:36:28,-74.10365757312543,4.599429456615994,0
2024-02-04,10:38:28,-74.10434054693722,4.597728857302153,0
2024-02-04,10:40:28,-74.10475107772945,4.596137510130069,0
2024-02-04,10:42:28,-74.10463876857679,4.595958146864078,9
2024-02-04,10:44:28,-74.10427661614911,4.5946796912039085,3
2024-02-04,10:46:28,-74.10332615984589,4.59379315256947,7
2024-02-04,10:48:28,-74.10488279005192,4.59179813082827,3
2024-02-04,10:50:28,-74.10424628484583,4.590242221657923,1
2024-02-04,10:52:28,-74.10559568537494,4.588553506244857,5
2024-02-04,10:54:28,-74.10508606431513,4.588127055140925,10
2024-02-04,10:56:28,-74.10519558408045,4.587327312555551,4
2024-02-04,10:58:28,-74.1059263163858,4.585649491937114,6
2024-02-04,11:00:28,-74.10764922762661,4.586347413740389,3
2024-02-04,11:02:28,-74.10927523447232,4.587542004384442,6
2024-02-04,11:04:28,-74.10969303095878,4.587991475872551,6
2024-02-04,11:06:28,-74.10980784610456,4.587962938339929,0
2024-02-04,11:08:28,-74.1100208421575,4.586079964357183,10
2024-02-04,11:10:28,-74.11065517393388,4.584398507061495,4
2024-02-04,11:12:28,-74.10980456859225,4.584045442199253,0
2024-02-04,11:14:28,-74.11004991000135,4.582148603922816,0
2024-02-04,11:16:28,-74.11118620454556,4.582234454655237,4
