date,hour,longitude,latitude,sampl
2024-02-04,09:38:28,-74.0953008461789,4.591535037946696,1
2024-02-04,09:40:28,-74.09663025765279,4.592884298568732,2
2024-02-04,09:42:28,-74.09464143217441,4.593206337105754,2
2024-02-04,09:44:28,-74.09306075517256,4.591807355219689,9
2024-02-04,09:46:28,-74.09127886365158,4.593469630013075,5
2024-02-04,09:48:28,-74.0902585253103,4.592584255554115,8
2024-02-04,09:50:28,-74.08949354087277,4.592302340533081,8
2024-02-04,09:52:28,-74.0890015143134,4.593010987819461,1
2024-02-04,09:54:28,-74.0887569227794,4.594340529628953,8
2024-02-04,09:56:28,-74.09053077513215,4.5951796929373385,10
2024-02-04,09:58:28,-74.09107504730558,4.594461180109366,5
2024-02-04,10:00:28,-74.09125623787237,4.592652726453228,5
2024-02-04,10:02:28,-74.09095165070174,4.592023690868212,5
2024-02-04,10:04:28,-74.08912687313816,4.590960217190208,2
2024-02-04,10:06:28,-74.09015468715965,4.589012704799265,1
2024-02-04,10:08:28,-74.09030044969637,4.588289354826917,3
2024-02-04,10:10:28,-74.09184734785431,4.5884353565554425,10
2024-02-04,10:12:28,-74.09216131823487,4.589637663893517,9
2024-02-04,10:14:28,-74.09103264576424,4.590600873553374,2
2024-02-04,10:16:28,-74.0896082349,4.590780968701336,8
2024-02-04,10:18:28,-74.0889425792054,4.590403098427452,1
2024-02-04,10:20:28,-74.08804480503282,4.589088376149103,8
2024-02-04,10:22:28,-74.08738908249435,4.58762314803416,10
2024-02-04,10:24:28,-74.08804985477114,4.585757305739415,1
2024-02-04,10:26:28,-74.08943201016727,4.585056678440476,5
2024-02-04,10:28:28,-74.0910312323477,4.583547158753082,4
2024-02-04,10:30:28,-74.09216078857031,4.582361738477266,10
2024-02-04,10:32:28,-74.09267428737591,4.580945530745204,10
2024-02-04,10:34:28,-74.09457985410145,4.579927699353634,4
2024-02-04,10:36:28,-74.09400159683842,4.578314983998188,9
2024-02-04,10:38:28,-74.0921907178052,4.5781320964094,2
2024-02-04,10:40:28,-74.09043814316665,4.578558473273627,10
2024-02-04,10:42:28,-74.09055965324615,4.5800855458497844,3
2024-02-04,10:44:28,-74.0898383828899,4.581797035103712,10
2024-02-04,10:46:28,-74.08871411892476,4.582031488295654,6
2024-02-04,10:48:28,-74.08791832455027,4.58231963642002,10
2024-02-04,10:50:28,-74.08727577564977,4.5842385559020995,9
2024-02-04,10:52:28,-74.0874131229615,4.5843941114755795,10
2024-02-04,10:54:28,-74.08739157969543,4.586340049197036,0
2024-02-04,10:56:28,-74.08773095527603,4.58762806293179,1
2024-02-04,10:58:28,-74.08904684641341,4.589083690530502,2
2024-02-04,11:00:28,-74.09043148864917,4.589690333375818,8
2024-02-04,11:02:28,-74.09052689248811,4.590612485763454,2
2024-02-04,11:04:28,-74.09225539280153,4.592440363906132,5
2024-02-04,11:06:28,-74.09324984050987,4.5933914141560805,6
2024-02-04,11:08:28,-74.09379966233449,4.593331270715916,0
2024-02-04,11:10:28,-74.09440411586675,4.59504248598756,6
2024-02-04,11:12:28,-74.09602998477477,4.594685198566468,1
2024-02-04,11:14:28,-74.09701027804994,4.596036435973467,5
2024-02-04,11:16:28,-74.09732732875048,4.597801751185417,7
